survived,tag_id,juv_datetime,juv_date,year,julian,species,run,rear_type,file_id,rel_site,rel_huc,rel_rkm,length,rel_date,esu_type,tag_year,migr_year,brood_year,salt_yrs,ad_bon_date,ad_bon_proj,ad_lgr_date,ad_lgr_proj,ad_other_date,ad_other_proj,rel_basin,rel_subbasin,trans_dam,exclude
0,3D9.1BF243D9B2,2008-05-08 12:17:25,2008-05-08,2008,129,1,2,W,BDM07318.NT1,IMNTRP,17060102,522.308.007,97,2007-11-14,SR_Ch1,2007,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF27E1FBC,2008-05-08 12:28:28,2008-05-08,2008,129,1,2,W,BDM07295.NT1,IMNTRP,17060102,522.308.007,67,2007-10-22,SR_Ch1,2007,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF1A2FB40,2008-05-08 13:57:50,2008-05-08,2008,129,1,2,W,BDM07321.NT1,IMNTRP,17060102,522.308.007,85,2007-11-17,SR_Ch1,2007,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF27E5395,2008-05-08 14:11:00,2008-05-08,2008,129,1,2,W,BDM08088.NT1,IMNTRP,17060102,522.308.007,94,2008-03-28,SR_Ch1,2008,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF203C3FF,2008-05-08 14:44:37,2008-05-08,2008,129,1,2,W,BDM07297.NT1,IMNTRP,17060102,522.308.007,95,2007-10-24,SR_Ch1,2007,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF0FF33CB,2008-05-08 15:18:09,2008-05-08,2008,129,1,2,W,BDM07294.NT1,IMNTRP,17060102,522.308.007,89,2007-10-21,SR_Ch1,2007,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1C2C84F0B4,2008-05-08 15:32:31,2008-05-08,2008,129,1,2,H,CSS08043.M51,KNOXB,17060208,522.303.215.118,NA,2008-03-17,SR_Ch1,2008,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1C2CCC10AF,2008-05-08 15:33:18,2008-05-08,2008,129,1,2,H,BDL08053.P31,PAHP,17060202,522.303.489.011,NA,2008-03-31,SR_Ch1,2008,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1C2CC96AE4,2008-05-08 16:18:18,2008-05-08,2008,129,1,2,H,BDL08053.P31,PAHP,17060202,522.303.489.011,NA,2008-03-31,SR_Ch1,2008,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF27E51B3,2008-05-08 16:59:28,2008-05-08,2008,129,1,2,W,BDM08093.NT1,IMNTRP,17060102,522.308.007,98,2008-04-02,SR_Ch1,2008,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1C2C9209D5,2008-05-08 19:58:28,2008-05-08,2008,129,1,2,H,CSS08042.M11,KNOXB,17060208,522.303.215.118,129,2008-03-17,SR_Ch1,2008,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF23F7FEA,2008-05-08 20:11:44,2008-05-08,2008,129,1,2,W,BDM07293.NT1,IMNTRP,17060102,522.308.007,84,2007-10-20,SR_Ch1,2007,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
1,3D9.1C2CCB34E9,2008-05-08 20:20:17,2008-05-08,2008,129,1,2,H,BDL08052.P31,PAHP,17060202,522.303.489.011,NA,2008-03-31,SR_Ch1,2008,2008,2006,0,2008-07-10,B2A,NA,NA,NA,NA,Snake,Salmon,NA,NA
1,3D9.1BF203F758,2008-05-08 20:28:08,2008-05-08,2008,129,1,2,W,BDM07323.NT1,IMNTRP,17060102,522.308.007,96,2007-11-19,SR_Ch1,2007,2008,2006,1,2009-06-24,B2A,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF1A03D68,2008-05-08 20:38:21,2008-05-08,2008,129,1,2,W,BDM07324.NT1,IMNTRP,17060102,522.308.007,92,2007-11-20,SR_Ch1,2007,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
1,3D9.1C2CCB34EB,2008-05-08 22:59:29,2008-05-08,2008,129,1,2,H,BDL08052.P11,PAHP,17060202,522.303.489.011,NA,2008-03-31,SR_Ch1,2008,2008,2006,0,2008-08-11,B2A,2008-08-25,GRA,2008-08-21,other IHA 522.016,Snake,Salmon,NA,NA
1,3D9.1C2C9211CF,2008-05-08 23:54:06,2008-05-08,2008,129,1,2,H,CSS08042.M51,KNOXB,17060208,522.303.215.118,NA,2008-03-17,SR_Ch1,2008,2008,2006,0,2008-07-08,B2A,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF27E0640,2008-05-09 00:58:54,2008-05-09,2008,130,1,2,W,BDM08095.NT1,IMNTRP,17060102,522.308.007,112,2008-04-04,SR_Ch1,2008,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
1,3D9.1C2CC94736,2008-05-09 02:29:15,2008-05-09,2008,130,1,2,H,BDL08053.P21,PAHP,17060202,522.303.489.011,NA,2008-03-31,SR_Ch1,2008,2008,2006,0,2008-07-31,B2A,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1C2C8900EB,2008-05-09 02:45:22,2008-05-09,2008,130,1,2,H,CSS08043.M31,KNOXB,17060208,522.303.215.118,NA,2008-03-17,SR_Ch1,2008,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF27DEA6D,2008-05-09 03:54:45,2008-05-09,2008,130,1,2,W,BDM08092.NT1,IMNTRP,17060102,522.308.007,107,2008-04-01,SR_Ch1,2008,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1C2C31A33B,2008-05-09 04:44:02,2008-05-09,2008,130,1,2,W,MRC07235.HA1,ENTIAR,17020010,778.017,95,2007-08-25,UC_Ch23,2007,2007,NA,NA,NA,NA,NA,NA,NA,NA,UpColumbia,Entiat,NA,NA
0,3D9.1C2C85BB69,2008-05-09 05:22:25,2008-05-09,2008,130,1,2,H,CSS08043.M51,KNOXB,17060208,522.303.215.118,NA,2008-03-17,SR_Ch1,2008,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1C2C30E02E,2008-05-09 05:29:40,2008-05-09,2008,130,1,2,W,MRC07214.HA1,ENTIAR,17020010,778.017,86,2007-08-03,UC_Ch23,2007,2007,NA,NA,NA,NA,NA,NA,NA,NA,UpColumbia,Entiat,NA,NA
0,3D9.1BF27E1639,2008-05-09 05:47:20,2008-05-09,2008,130,1,2,W,BDM08086.NT1,IMNTRP,17060102,522.308.007,118,2008-03-26,SR_Ch1,2008,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF1A6DDDD,2008-05-09 06:27:56,2008-05-09,2008,130,1,2,W,BDM07302.NT1,IMNTRP,17060102,522.308.007,75,2007-10-29,SR_Ch1,2007,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF1F9E637,2008-05-09 08:48:49,2008-05-09,2008,130,1,2,W,BDM07322.NT1,IMNTRP,17060102,522.308.007,79,2007-11-18,SR_Ch1,2007,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1C2C3117E3,2008-05-09 09:29:07,2008-05-09,2008,130,1,2,W,MRC07253.HB4,ENTIAR,17020010,778.002,94,2007-09-10,UC_Ch23,2007,2007,NA,NA,NA,NA,NA,NA,NA,NA,UpColumbia,Entiat,NA,NA
0,3D9.1C2C2AC817,2008-05-09 10:05:02,2008-05-09,2008,130,1,2,W,JNL07232.LCT,LAKEC,17060208,522.303.215.059.045.001,64,2007-08-20,SR_Ch1,2007,2008,NA,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF1A05095,2008-05-09 10:18:36,2008-05-09,2008,130,1,2,W,BDM07325.NT1,IMNTRP,17060102,522.308.007,84,2007-11-21,SR_Ch1,2007,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF243D784,2008-05-09 10:30:09,2008-05-09,2008,130,1,2,W,BDM07302.NT1,IMNTRP,17060102,522.308.007,71,2007-10-29,SR_Ch1,2007,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF2439506,2008-05-09 10:32:13,2008-05-09,2008,130,1,2,W,BDM07325.NT1,IMNTRP,17060102,522.308.007,77,2007-11-21,SR_Ch1,2007,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF24380E9,2008-05-09 10:41:01,2008-05-09,2008,130,1,2,W,BDM07310.NT1,IMNTRP,17060102,522.308.007,80,2007-11-06,SR_Ch1,2007,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF27DE6C9,2008-05-09 11:02:12,2008-05-09,2008,130,1,2,W,BDM08086.NT1,IMNTRP,17060102,522.308.007,114,2008-03-26,SR_Ch1,2008,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF27E31D4,2008-05-09 11:20:50,2008-05-09,2008,130,1,2,W,BDM08087.NT1,IMNTRP,17060102,522.308.007,102,2008-03-27,SR_Ch1,2008,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
1,3D9.1BF1A7DF44,2008-05-09 11:42:30,2008-05-09,2008,130,1,2,W,BDM07302.NT1,IMNTRP,17060102,522.308.007,85,2007-10-29,SR_Ch1,2007,2008,2006,2,2010-06-11,B2A,2010-06-27,GRA,2010-06-23,other IHA 522.016,Snake,Imnaha,NA,NA
0,3D9.1BF203F1EC,2008-05-09 12:11:12,2008-05-09,2008,130,1,2,W,BDM07323.NT1,IMNTRP,17060102,522.308.007,81,2007-11-19,SR_Ch1,2007,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF243C6AC,2008-05-09 12:26:12,2008-05-09,2008,130,1,2,W,BDM07323.NT1,IMNTRP,17060102,522.308.007,80,2007-11-19,SR_Ch1,2007,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF203F3B3,2008-05-09 12:26:19,2008-05-09,2008,130,1,2,W,BDM07323.NT1,IMNTRP,17060102,522.308.007,92,2007-11-19,SR_Ch1,2007,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF1F878FC,2008-05-09 12:46:41,2008-05-09,2008,130,1,2,W,BDM07318.NT1,IMNTRP,17060102,522.308.007,102,2007-11-14,SR_Ch1,2007,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF23F99A0,2008-05-09 13:04:07,2008-05-09,2008,130,1,2,W,BDM07294.NT1,IMNTRP,17060102,522.308.007,87,2007-10-21,SR_Ch1,2007,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF243B812,2008-05-09 13:22:27,2008-05-09,2008,130,1,2,W,BDM07311.NT1,IMNTRP,17060102,522.308.007,95,2007-11-07,SR_Ch1,2007,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1C2CC99BC3,2008-05-09 13:23:11,2008-05-09,2008,130,1,2,H,BDL08052.P11,PAHP,17060202,522.303.489.011,NA,2008-03-31,SR_Ch1,2008,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF27DD6BC,2008-05-09 13:23:14,2008-05-09,2008,130,1,2,W,BDM08064.NT1,IMNTRP,17060102,522.308.007,96,2008-03-04,SR_Ch1,2008,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
1,3D9.1BF2041A69,2008-05-09 13:37:45,2008-05-09,2008,130,1,2,W,BDM07295.NT1,IMNTRP,17060102,522.308.007,75,2007-10-22,SR_Ch1,2007,2008,2006,2,2010-06-05,B2A,2010-06-19,GRA,2010-06-14,other IHA 522.016,Snake,Imnaha,NA,NA
0,3D9.1BF1A0116B,2008-05-09 15:14:31,2008-05-09,2008,130,1,2,W,BDM07325.NT1,IMNTRP,17060102,522.308.007,83,2007-11-21,SR_Ch1,2007,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF1A2DF73,2008-05-09 15:29:13,2008-05-09,2008,130,1,2,W,BDM07302.NT1,IMNTRP,17060102,522.308.007,69,2007-10-29,SR_Ch1,2007,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF1A254AB,2008-05-09 16:20:57,2008-05-09,2008,130,1,2,W,BDM07309.NT1,IMNTRP,17060102,522.308.007,81,2007-11-05,SR_Ch1,2007,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1C2CCBFB22,2008-05-09 17:19:08,2008-05-09,2008,130,1,2,H,BDL08052.P31,PAHP,17060202,522.303.489.011,NA,2008-03-31,SR_Ch1,2008,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Salmon,NA,NA
0,3D9.1BF1A78303,2008-05-09 18:57:48,2008-05-09,2008,130,1,2,W,BDM07302.NT1,IMNTRP,17060102,522.308.007,93,2007-10-29,SR_Ch1,2007,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF243CF25,2008-05-09 19:24:20,2008-05-09,2008,130,1,2,W,BDM07293.NT1,IMNTRP,17060102,522.308.007,90,2007-10-20,SR_Ch1,2007,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
0,3D9.1BF2042FFD,2008-05-09 19:39:32,2008-05-09,2008,130,1,2,W,BDM07295.NT1,IMNTRP,17060102,522.308.007,75,2007-10-22,SR_Ch1,2007,2008,2006,NA,NA,NA,NA,NA,NA,NA,Snake,Imnaha,NA,NA
