year,mm-dd,location,parameter,unit,datatype,value
2002,25-May,JDA,tempc,C,Temp (WQM),13.267
2002,26-May,JDA,tempc,C,Temp (WQM),13.188
2002,27-May,JDA,tempc,C,Temp (WQM),13.346
2002,28-May,JDA,tempc,C,Temp (WQM),13.688
2002,29-May,JDA,tempc,C,Temp (WQM),13.738
2002,30-May,JDA,tempc,C,Temp (WQM),14.004
2002,31-May,JDA,tempc,C,Temp (WQM),14.146
2002,1-Jun,JDA,tempc,C,Temp (WQM),14.317
2002,20-Apr,TDA,tempc,C,Temp (WQM),9.925
2002,21-Apr,TDA,tempc,C,Temp (WQM),9.913
2002,22-Apr,TDA,tempc,C,Temp (WQM),9.813
2002,23-Apr,TDA,tempc,C,Temp (WQM),9.638
2002,24-Apr,TDA,tempc,C,Temp (WQM),9.638
2002,25-Apr,TDA,tempc,C,Temp (WQM),9.742
2002,26-Apr,TDA,tempc,C,Temp (WQM),9.671
2002,27-Apr,TDA,tempc,C,Temp (WQM),9.748
2002,28-Apr,TDA,tempc,C,Temp (WQM),9.391
2002,29-Apr,TDA,tempc,C,Temp (WQM),10.009
2002,30-Apr,TDA,tempc,C,Temp (WQM),10.221
2002,1-May,TDA,tempc,C,Temp (WQM),10.271
2002,2-May,TDA,tempc,C,Temp (WQM),10.417
2002,3-May,TDA,tempc,C,Temp (WQM),10.421
2002,4-May,TDA,tempc,C,Temp (WQM),10.408
2002,5-May,TDA,tempc,C,Temp (WQM),10.413
2002,6-May,TDA,tempc,C,Temp (WQM),10.508
2002,7-May,TDA,tempc,C,Temp (WQM),10.433
2002,8-May,TDA,tempc,C,Temp (WQM),10.508
2002,9-May,TDA,tempc,C,Temp (WQM),10.717
2002,10-May,TDA,tempc,C,Temp (WQM),10.833
2002,11-May,TDA,tempc,C,Temp (WQM),10.991
2002,12-May,TDA,tempc,C,Temp (WQM),11.171
2002,13-May,TDA,tempc,C,Temp (WQM),11.488
2002,14-May,TDA,tempc,C,Temp (WQM),11.513
2002,15-May,TDA,tempc,C,Temp (WQM),11.663
2002,16-May,TDA,tempc,C,Temp (WQM),11.35
2002,17-May,TDA,tempc,C,Temp (WQM),12.304
2002,18-May,TDA,tempc,C,Temp (WQM),12.442
2002,19-May,TDA,tempc,C,Temp (WQM),12.646
2002,20-May,TDA,tempc,C,Temp (WQM),12.942
2002,21-May,TDA,tempc,C,Temp (WQM),12.963
2002,22-May,TDA,tempc,C,Temp (WQM),12.821
2002,23-May,TDA,tempc,C,Temp (WQM),13.078
2002,24-May,TDA,tempc,C,Temp (WQM),13.342
2002,25-May,TDA,tempc,C,Temp (WQM),13.413
2002,26-May,TDA,tempc,C,Temp (WQM),13.383
2002,27-May,TDA,tempc,C,Temp (WQM),13.546
2002,28-May,TDA,tempc,C,Temp (WQM),13.629
2002,29-May,TDA,tempc,C,Temp (WQM),13.871
2002,30-May,TDA,tempc,C,Temp (WQM),14.146
2002,31-May,TDA,tempc,C,Temp (WQM),14.4
2002,1-Jun,TDA,tempc,C,Temp (WQM),14.458
2001,20-Apr,BON,tempc,C,Temp (WQM),9.388
2001,21-Apr,BON,tempc,C,Temp (WQM),9.521
2001,22-Apr,BON,tempc,C,Temp (WQM),9.604
2001,23-Apr,BON,tempc,C,Temp (WQM),9.613
2001,24-Apr,BON,tempc,C,Temp (WQM),9.783
2001,25-Apr,BON,tempc,C,Temp (WQM),10.15
2001,26-Apr,BON,tempc,C,Temp (WQM),10.6
2001,27-Apr,BON,tempc,C,Temp (WQM),10.883
2001,28-Apr,BON,tempc,C,Temp (WQM),11.133
2001,29-Apr,BON,tempc,C,Temp (WQM),11.167
2001,30-Apr,BON,tempc,C,Temp (WQM),11.179
2001,1-May,BON,tempc,C,Temp (WQM),10.796
2001,2-May,BON,tempc,C,Temp (WQM),10.3
2001,3-May,BON,tempc,C,Temp (WQM),11.3
2001,4-May,BON,tempc,C,Temp (WQM),11.755
2001,5-May,BON,tempc,C,Temp (WQM),11.929
2001,6-May,BON,tempc,C,Temp (WQM),12.138
2001,7-May,BON,tempc,C,Temp (WQM),12.483
2001,8-May,BON,tempc,C,Temp (WQM),12.752
2001,9-May,BON,tempc,C,Temp (WQM),13.233
2001,10-May,BON,tempc,C,Temp (WQM),12.95
2001,11-May,BON,tempc,C,Temp (WQM),13.204
2001,12-May,BON,tempc,C,Temp (WQM),13.533
2001,13-May,BON,tempc,C,Temp (WQM),13.633
2001,14-May,BON,tempc,C,Temp (WQM),13.658
2001,15-May,BON,tempc,C,Temp (WQM),13.513
2001,16-May,BON,tempc,C,Temp (WQM),13.379
2001,17-May,BON,tempc,C,Temp (WQM),13.263
2001,18-May,BON,tempc,C,Temp (WQM),13.479
2001,19-May,BON,tempc,C,Temp (WQM),13.763
2001,20-May,BON,tempc,C,Temp (WQM),13.958
2001,21-May,BON,tempc,C,Temp (WQM),14.392
2001,22-May,BON,tempc,C,Temp (WQM),14.975
2001,23-May,BON,tempc,C,Temp (WQM),15.378
2001,24-May,BON,tempc,C,Temp (WQM),15.871
2001,25-May,BON,tempc,C,Temp (WQM),16.171
2001,26-May,BON,tempc,C,Temp (WQM),16.413
2001,27-May,BON,tempc,C,Temp (WQM),16.258
2001,28-May,BON,tempc,C,Temp (WQM),15.913
2001,29-May,BON,tempc,C,Temp (WQM),15.738
2001,30-May,BON,tempc,C,Temp (WQM),15.767
2001,31-May,BON,tempc,C,Temp (WQM),15.988
2001,1-Jun,BON,tempc,C,Temp (WQM),16.417
2001,20-Apr,JDA,tempc,C,Temp (WQM),8.779
2001,21-Apr,JDA,tempc,C,Temp (WQM),9.1
2001,22-Apr,JDA,tempc,C,Temp (WQM),9.2
2001,23-Apr,JDA,tempc,C,Temp (WQM),9.479
2001,24-Apr,JDA,tempc,C,Temp (WQM),9.875
2001,25-Apr,JDA,tempc,C,Temp (WQM),11.967
2001,26-Apr,JDA,tempc,C,Temp (WQM),11.221
2001,27-Apr,JDA,tempc,C,Temp (WQM),10.65
2001,28-Apr,JDA,tempc,C,Temp (WQM),10.758
2001,29-Apr,JDA,tempc,C,Temp (WQM),11.367
2001,30-Apr,JDA,tempc,C,Temp (WQM),11.283
2001,1-May,JDA,tempc,C,Temp (WQM),11.442
2001,2-May,JDA,tempc,C,Temp (WQM),11.592
2001,3-May,JDA,tempc,C,Temp (WQM),12.054
2001,4-May,JDA,tempc,C,Temp (WQM),12.07
2001,5-May,JDA,tempc,C,Temp (WQM),11.896
2001,6-May,JDA,tempc,C,Temp (WQM),12.221
2001,7-May,JDA,tempc,C,Temp (WQM),12.883
2001,8-May,JDA,tempc,C,Temp (WQM),12.271
2001,9-May,JDA,tempc,C,Temp (WQM),12.504
2001,10-May,JDA,tempc,C,Temp (WQM),12.633
2001,11-May,JDA,tempc,C,Temp (WQM),13.913
2001,12-May,JDA,tempc,C,Temp (WQM),13.454
2001,13-May,JDA,tempc,C,Temp (WQM),12.967
2001,14-May,JDA,tempc,C,Temp (WQM),13.421
2001,15-May,JDA,tempc,C,Temp (WQM),13.583
2001,16-May,JDA,tempc,C,Temp (WQM),13.725
2001,17-May,JDA,tempc,C,Temp (WQM),14.033
2001,18-May,JDA,tempc,C,Temp (WQM),14.158
2001,19-May,JDA,tempc,C,Temp (WQM),14.204
2001,20-May,JDA,tempc,C,Temp (WQM),15.083
2001,21-May,JDA,tempc,C,Temp (WQM),16.125
2001,22-May,JDA,tempc,C,Temp (WQM),17.054
2001,23-May,JDA,tempc,C,Temp (WQM),16.575
2001,24-May,JDA,tempc,C,Temp (WQM),15.263
2001,25-May,JDA,tempc,C,Temp (WQM),15.629
2001,26-May,JDA,tempc,C,Temp (WQM),15.833
2001,27-May,JDA,tempc,C,Temp (WQM),15.558
2001,28-May,JDA,tempc,C,Temp (WQM),15.825
2001,29-May,JDA,tempc,C,Temp (WQM),15.913
2001,30-May,JDA,tempc,C,Temp (WQM),16.121
2001,31-May,JDA,tempc,C,Temp (WQM),17.338
2001,1-Jun,JDA,tempc,C,Temp (WQM),16.871
2001,20-Apr,TDA,tempc,C,Temp (WQM),9.067
2001,21-Apr,TDA,tempc,C,Temp (WQM),9.313
2001,22-Apr,TDA,tempc,C,Temp (WQM),9.471
2001,23-Apr,TDA,tempc,C,Temp (WQM),9.613
2001,24-Apr,TDA,tempc,C,Temp (WQM),9.792
2001,25-Apr,TDA,tempc,C,Temp (WQM),10.213
2001,26-Apr,TDA,tempc,C,Temp (WQM),10.746
2001,27-Apr,TDA,tempc,C,Temp (WQM),11.058
2001,28-Apr,TDA,tempc,C,Temp (WQM),10.913
2001,29-Apr,TDA,tempc,C,Temp (WQM),10.825
2001,30-Apr,TDA,tempc,C,Temp (WQM),11.058
2001,1-May,TDA,tempc,C,Temp (WQM),11.254
2001,2-May,TDA,tempc,C,Temp (WQM),11.508
2001,3-May,TDA,tempc,C,Temp (WQM),11.813
2001,4-May,TDA,tempc,C,Temp (WQM),12.096
2001,5-May,TDA,tempc,C,Temp (WQM),11.696
2001,6-May,TDA,tempc,C,Temp (WQM),12.1
2001,7-May,TDA,tempc,C,Temp (WQM),12.292
2001,8-May,TDA,tempc,C,Temp (WQM),12.617
2001,9-May,TDA,tempc,C,Temp (WQM),12.646
2001,10-May,TDA,tempc,C,Temp (WQM),12.563
2001,11-May,TDA,tempc,C,Temp (WQM),12.929
2001,12-May,TDA,tempc,C,Temp (WQM),13.288
2001,13-May,TDA,tempc,C,Temp (WQM),13.433
2001,14-May,TDA,tempc,C,Temp (WQM),13.308
2001,15-May,TDA,tempc,C,Temp (WQM),13.183
2001,16-May,TDA,tempc,C,Temp (WQM),13.458
2001,17-May,TDA,tempc,C,Temp (WQM),13.663
2001,18-May,TDA,tempc,C,Temp (WQM),13.904
2001,19-May,TDA,tempc,C,Temp (WQM),14.283
2001,20-May,TDA,tempc,C,Temp (WQM),14.246
2001,21-May,TDA,tempc,C,Temp (WQM),14.629
2001,22-May,TDA,tempc,C,Temp (WQM),15.05
2001,23-May,TDA,tempc,C,Temp (WQM),15.483
2001,24-May,TDA,tempc,C,Temp (WQM),15.683
2001,25-May,TDA,tempc,C,Temp (WQM),15.596
2001,26-May,TDA,tempc,C,Temp (WQM),15.817
2001,27-May,TDA,tempc,C,Temp (WQM),15.833
2001,28-May,TDA,tempc,C,Temp (WQM),15.621
2001,29-May,TDA,tempc,C,Temp (WQM),15.642
2001,30-May,TDA,tempc,C,Temp (WQM),16.054
2001,31-May,TDA,tempc,C,Temp (WQM),16.529
2001,1-Jun,TDA,tempc,C,Temp (WQM),16.917
