year,mm-dd,location,parameter,unit,datatype,value
2014,24-Apr,TDA,spillpct,%,Spill Percent,50.93
2014,25-Apr,TDA,spillpct,%,Spill Percent,51.41
2014,26-Apr,TDA,spillpct,%,Spill Percent,48.24
2014,27-Apr,TDA,spillpct,%,Spill Percent,41.445
2014,28-Apr,TDA,spillpct,%,Spill Percent,40.033
2014,29-Apr,TDA,spillpct,%,Spill Percent,40.021
2014,30-Apr,TDA,spillpct,%,Spill Percent,42.1
2014,1-May,TDA,spillpct,%,Spill Percent,40.027
2014,2-May,TDA,spillpct,%,Spill Percent,39.073
2014,3-May,TDA,spillpct,%,Spill Percent,38.945
2014,4-May,TDA,spillpct,%,Spill Percent,37.399
2014,5-May,TDA,spillpct,%,Spill Percent,35.11
2014,6-May,TDA,spillpct,%,Spill Percent,30.195
2014,7-May,TDA,spillpct,%,Spill Percent,33.737
2014,8-May,TDA,spillpct,%,Spill Percent,35.029
2014,9-May,TDA,spillpct,%,Spill Percent,38.354
2014,10-May,TDA,spillpct,%,Spill Percent,40.229
2014,11-May,TDA,spillpct,%,Spill Percent,39.539
2014,12-May,TDA,spillpct,%,Spill Percent,39.507
2014,13-May,TDA,spillpct,%,Spill Percent,39.963
2014,14-May,TDA,spillpct,%,Spill Percent,39.933
2014,15-May,TDA,spillpct,%,Spill Percent,39.111
2014,16-May,TDA,spillpct,%,Spill Percent,36.16
2014,17-May,TDA,spillpct,%,Spill Percent,32.187
2014,18-May,TDA,spillpct,%,Spill Percent,31.48
2014,19-May,TDA,spillpct,%,Spill Percent,35.747
2014,20-May,TDA,spillpct,%,Spill Percent,38.78
2014,21-May,TDA,spillpct,%,Spill Percent,38.598
2014,22-May,TDA,spillpct,%,Spill Percent,35.632
2014,23-May,TDA,spillpct,%,Spill Percent,38.103
2014,24-May,TDA,spillpct,%,Spill Percent,36.803
2014,25-May,TDA,spillpct,%,Spill Percent,38.031
2014,26-May,TDA,spillpct,%,Spill Percent,38.406
2014,27-May,TDA,spillpct,%,Spill Percent,37.888
2014,28-May,TDA,spillpct,%,Spill Percent,37.153
2014,29-May,TDA,spillpct,%,Spill Percent,37.969
2014,30-May,TDA,spillpct,%,Spill Percent,38.475
2014,31-May,TDA,spillpct,%,Spill Percent,33.694
2014,1-Jun,TDA,spillpct,%,Spill Percent,34.021
2013,20-Apr,BON,spillpct,%,Spill Percent,43.988
2013,21-Apr,BON,spillpct,%,Spill Percent,42.73
2013,22-Apr,BON,spillpct,%,Spill Percent,38.781
2013,23-Apr,BON,spillpct,%,Spill Percent,42.734
2013,24-Apr,BON,spillpct,%,Spill Percent,47.026
2013,25-Apr,BON,spillpct,%,Spill Percent,45.252
2013,26-Apr,BON,spillpct,%,Spill Percent,44.823
2013,27-Apr,BON,spillpct,%,Spill Percent,41.485
2013,28-Apr,BON,spillpct,%,Spill Percent,39.114
2013,29-Apr,BON,spillpct,%,Spill Percent,43.775
2013,30-Apr,BON,spillpct,%,Spill Percent,41.695
2013,1-May,BON,spillpct,%,Spill Percent,39.541
2013,2-May,BON,spillpct,%,Spill Percent,43.089
2013,3-May,BON,spillpct,%,Spill Percent,41.162
2013,4-May,BON,spillpct,%,Spill Percent,44.243
2013,5-May,BON,spillpct,%,Spill Percent,42.594
2013,6-May,BON,spillpct,%,Spill Percent,42.89
2013,7-May,BON,spillpct,%,Spill Percent,39.571
2013,8-May,BON,spillpct,%,Spill Percent,35.504
2013,9-May,BON,spillpct,%,Spill Percent,35.335
2013,10-May,BON,spillpct,%,Spill Percent,34.588
2013,11-May,BON,spillpct,%,Spill Percent,40.39
2013,12-May,BON,spillpct,%,Spill Percent,41.016
2013,13-May,BON,spillpct,%,Spill Percent,38.694
2013,14-May,BON,spillpct,%,Spill Percent,42.405
2013,15-May,BON,spillpct,%,Spill Percent,41.439
2013,16-May,BON,spillpct,%,Spill Percent,39.699
2013,17-May,BON,spillpct,%,Spill Percent,34.438
2013,18-May,BON,spillpct,%,Spill Percent,36.477
2013,19-May,BON,spillpct,%,Spill Percent,36.475
2013,20-May,BON,spillpct,%,Spill Percent,34.673
2013,21-May,BON,spillpct,%,Spill Percent,33.094
2013,22-May,BON,spillpct,%,Spill Percent,35.325
2013,23-May,BON,spillpct,%,Spill Percent,32.668
2013,24-May,BON,spillpct,%,Spill Percent,32.08
2013,25-May,BON,spillpct,%,Spill Percent,33.276
2013,26-May,BON,spillpct,%,Spill Percent,31.029
2013,27-May,BON,spillpct,%,Spill Percent,31.254
2013,28-May,BON,spillpct,%,Spill Percent,30.995
2013,29-May,BON,spillpct,%,Spill Percent,31.48
2013,30-May,BON,spillpct,%,Spill Percent,35.785
2013,31-May,BON,spillpct,%,Spill Percent,35.983
2013,1-Jun,BON,spillpct,%,Spill Percent,39.03
2013,20-Apr,JDA,spillpct,%,Spill Percent,29.999
2013,21-Apr,JDA,spillpct,%,Spill Percent,30.256
2013,22-Apr,JDA,spillpct,%,Spill Percent,29.971
2013,23-Apr,JDA,spillpct,%,Spill Percent,29.713
2013,24-Apr,JDA,spillpct,%,Spill Percent,30.098
2013,25-Apr,JDA,spillpct,%,Spill Percent,29.954
2013,26-Apr,JDA,spillpct,%,Spill Percent,30.1
2013,27-Apr,JDA,spillpct,%,Spill Percent,30.141
2013,28-Apr,JDA,spillpct,%,Spill Percent,29.827
2013,29-Apr,JDA,spillpct,%,Spill Percent,32.417
2013,30-Apr,JDA,spillpct,%,Spill Percent,40.114
2013,1-May,JDA,spillpct,%,Spill Percent,37.924
2013,2-May,JDA,spillpct,%,Spill Percent,29.945
2013,3-May,JDA,spillpct,%,Spill Percent,32.42
2013,4-May,JDA,spillpct,%,Spill Percent,39.829
2013,5-May,JDA,spillpct,%,Spill Percent,37.744
2013,6-May,JDA,spillpct,%,Spill Percent,29.995
2013,7-May,JDA,spillpct,%,Spill Percent,31.78
2013,8-May,JDA,spillpct,%,Spill Percent,40.195
2013,9-May,JDA,spillpct,%,Spill Percent,38.015
2013,10-May,JDA,spillpct,%,Spill Percent,37.345
2013,11-May,JDA,spillpct,%,Spill Percent,38.56
2013,12-May,JDA,spillpct,%,Spill Percent,39.695
2013,13-May,JDA,spillpct,%,Spill Percent,41.773
2013,14-May,JDA,spillpct,%,Spill Percent,40.642
2013,15-May,JDA,spillpct,%,Spill Percent,40.848
2013,16-May,JDA,spillpct,%,Spill Percent,40.211
2013,17-May,JDA,spillpct,%,Spill Percent,44.839
2013,18-May,JDA,spillpct,%,Spill Percent,39.923
2013,19-May,JDA,spillpct,%,Spill Percent,40.264
2013,20-May,JDA,spillpct,%,Spill Percent,46.166
2013,21-May,JDA,spillpct,%,Spill Percent,48.989
2013,22-May,JDA,spillpct,%,Spill Percent,32.583
2013,23-May,JDA,spillpct,%,Spill Percent,33.601
2013,24-May,JDA,spillpct,%,Spill Percent,39.893
2013,25-May,JDA,spillpct,%,Spill Percent,37.965
2013,26-May,JDA,spillpct,%,Spill Percent,30.002
2013,27-May,JDA,spillpct,%,Spill Percent,32.129
2013,28-May,JDA,spillpct,%,Spill Percent,39.715
2013,29-May,JDA,spillpct,%,Spill Percent,37.888
2013,30-May,JDA,spillpct,%,Spill Percent,29.759
2013,31-May,JDA,spillpct,%,Spill Percent,32.391
2013,1-Jun,JDA,spillpct,%,Spill Percent,39.362
2013,20-Apr,TDA,spillpct,%,Spill Percent,39.895
2013,21-Apr,TDA,spillpct,%,Spill Percent,39.941
2013,22-Apr,TDA,spillpct,%,Spill Percent,40.054
2013,23-Apr,TDA,spillpct,%,Spill Percent,39.847
2013,24-Apr,TDA,spillpct,%,Spill Percent,40.105
2013,25-Apr,TDA,spillpct,%,Spill Percent,39.957
2013,26-Apr,TDA,spillpct,%,Spill Percent,37.422
2013,27-Apr,TDA,spillpct,%,Spill Percent,36.892
2013,28-Apr,TDA,spillpct,%,Spill Percent,39.836
2013,29-Apr,TDA,spillpct,%,Spill Percent,39.892
2013,30-Apr,TDA,spillpct,%,Spill Percent,39.551
2013,1-May,TDA,spillpct,%,Spill Percent,40.003
2013,2-May,TDA,spillpct,%,Spill Percent,40.013
2013,3-May,TDA,spillpct,%,Spill Percent,39.668
2013,4-May,TDA,spillpct,%,Spill Percent,39.761
2013,5-May,TDA,spillpct,%,Spill Percent,40.139
2013,6-May,TDA,spillpct,%,Spill Percent,40.002
2013,7-May,TDA,spillpct,%,Spill Percent,39.986
2013,8-May,TDA,spillpct,%,Spill Percent,37.936
2013,9-May,TDA,spillpct,%,Spill Percent,38.516
2013,10-May,TDA,spillpct,%,Spill Percent,36.663
2013,11-May,TDA,spillpct,%,Spill Percent,35.367
2013,12-May,TDA,spillpct,%,Spill Percent,32.366
2013,13-May,TDA,spillpct,%,Spill Percent,34.688
2013,14-May,TDA,spillpct,%,Spill Percent,40.143
2013,15-May,TDA,spillpct,%,Spill Percent,38.522
2013,16-May,TDA,spillpct,%,Spill Percent,34.528
2013,17-May,TDA,spillpct,%,Spill Percent,38.928
2013,18-May,TDA,spillpct,%,Spill Percent,35.811
2013,19-May,TDA,spillpct,%,Spill Percent,38.233
2013,20-May,TDA,spillpct,%,Spill Percent,39.765
2013,21-May,TDA,spillpct,%,Spill Percent,40.28
2013,22-May,TDA,spillpct,%,Spill Percent,39.842
2013,23-May,TDA,spillpct,%,Spill Percent,40.038
2013,24-May,TDA,spillpct,%,Spill Percent,39.965
2013,25-May,TDA,spillpct,%,Spill Percent,40.199
2013,26-May,TDA,spillpct,%,Spill Percent,39.983
2013,27-May,TDA,spillpct,%,Spill Percent,39.851
2013,28-May,TDA,spillpct,%,Spill Percent,39.624
2013,29-May,TDA,spillpct,%,Spill Percent,39.899
2013,30-May,TDA,spillpct,%,Spill Percent,40.042
2013,31-May,TDA,spillpct,%,Spill Percent,39.936
2013,1-Jun,TDA,spillpct,%,Spill Percent,39.959
2012,20-Apr,BON,spillpct,%,Spill Percent,30.024
2012,21-Apr,BON,spillpct,%,Spill Percent,29.609
2012,22-Apr,BON,spillpct,%,Spill Percent,31.881
2012,23-Apr,BON,spillpct,%,Spill Percent,36.719
2012,24-Apr,BON,spillpct,%,Spill Percent,37.571
2012,25-Apr,BON,spillpct,%,Spill Percent,41.866
2012,26-Apr,BON,spillpct,%,Spill Percent,51.811
2012,27-Apr,BON,spillpct,%,Spill Percent,50.682
2012,28-Apr,BON,spillpct,%,Spill Percent,51.716
2012,29-Apr,BON,spillpct,%,Spill Percent,50.221
2012,30-Apr,BON,spillpct,%,Spill Percent,45.294
2012,1-May,BON,spillpct,%,Spill Percent,41.201
2012,2-May,BON,spillpct,%,Spill Percent,44.207
2012,3-May,BON,spillpct,%,Spill Percent,43.688
2012,4-May,BON,spillpct,%,Spill Percent,45.655
2012,5-May,BON,spillpct,%,Spill Percent,43.253
2012,6-May,BON,spillpct,%,Spill Percent,43.906
2012,7-May,BON,spillpct,%,Spill Percent,41.787
2012,8-May,BON,spillpct,%,Spill Percent,36.203
2012,9-May,BON,spillpct,%,Spill Percent,33.859
2012,10-May,BON,spillpct,%,Spill Percent,36.102
2012,11-May,BON,spillpct,%,Spill Percent,33.977
2012,12-May,BON,spillpct,%,Spill Percent,38.184
2012,13-May,BON,spillpct,%,Spill Percent,35.228
2012,14-May,BON,spillpct,%,Spill Percent,32.84
2012,15-May,BON,spillpct,%,Spill Percent,36.846
2012,16-May,BON,spillpct,%,Spill Percent,33.824
2012,17-May,BON,spillpct,%,Spill Percent,32.556
2012,18-May,BON,spillpct,%,Spill Percent,37.185
2012,19-May,BON,spillpct,%,Spill Percent,39.753
2012,20-May,BON,spillpct,%,Spill Percent,37.044
2012,21-May,BON,spillpct,%,Spill Percent,38.44
2012,22-May,BON,spillpct,%,Spill Percent,37.018
2012,23-May,BON,spillpct,%,Spill Percent,39.209
2012,24-May,BON,spillpct,%,Spill Percent,37.6
2012,25-May,BON,spillpct,%,Spill Percent,34.503
2012,26-May,BON,spillpct,%,Spill Percent,35.956
2012,27-May,BON,spillpct,%,Spill Percent,30.378
2012,28-May,BON,spillpct,%,Spill Percent,31.214
2012,29-May,BON,spillpct,%,Spill Percent,33.152
2012,30-May,BON,spillpct,%,Spill Percent,31.031
2012,31-May,BON,spillpct,%,Spill Percent,33.938
2012,1-Jun,BON,spillpct,%,Spill Percent,32.564
2012,20-Apr,JDA,spillpct,%,Spill Percent,34.423
2012,21-Apr,JDA,spillpct,%,Spill Percent,29.906
2012,22-Apr,JDA,spillpct,%,Spill Percent,30.104
2012,23-Apr,JDA,spillpct,%,Spill Percent,41.859
2012,24-Apr,JDA,spillpct,%,Spill Percent,44.022
2012,25-Apr,JDA,spillpct,%,Spill Percent,35.778
2012,26-Apr,JDA,spillpct,%,Spill Percent,38.978
2012,27-Apr,JDA,spillpct,%,Spill Percent,36.744
2012,28-Apr,JDA,spillpct,%,Spill Percent,37.824
2012,29-Apr,JDA,spillpct,%,Spill Percent,37.945
2012,30-Apr,JDA,spillpct,%,Spill Percent,37.822
2012,1-May,JDA,spillpct,%,Spill Percent,43.719
2012,2-May,JDA,spillpct,%,Spill Percent,43.038
2012,3-May,JDA,spillpct,%,Spill Percent,42.701
2012,4-May,JDA,spillpct,%,Spill Percent,40.977
2012,5-May,JDA,spillpct,%,Spill Percent,41.567
2012,6-May,JDA,spillpct,%,Spill Percent,40.252
2012,7-May,JDA,spillpct,%,Spill Percent,40.184
2012,8-May,JDA,spillpct,%,Spill Percent,38.953
2012,9-May,JDA,spillpct,%,Spill Percent,41.512
2012,10-May,JDA,spillpct,%,Spill Percent,39.871
2012,11-May,JDA,spillpct,%,Spill Percent,36.6
2012,12-May,JDA,spillpct,%,Spill Percent,31.683
2012,13-May,JDA,spillpct,%,Spill Percent,31.597
2012,14-May,JDA,spillpct,%,Spill Percent,39.317
2012,15-May,JDA,spillpct,%,Spill Percent,39.161
2012,16-May,JDA,spillpct,%,Spill Percent,31.617
2012,17-May,JDA,spillpct,%,Spill Percent,36.716
2012,18-May,JDA,spillpct,%,Spill Percent,38.564
2012,19-May,JDA,spillpct,%,Spill Percent,37.249
2012,20-May,JDA,spillpct,%,Spill Percent,33.484
2012,21-May,JDA,spillpct,%,Spill Percent,33.879
2012,22-May,JDA,spillpct,%,Spill Percent,38.12
2012,23-May,JDA,spillpct,%,Spill Percent,38.098
2012,24-May,JDA,spillpct,%,Spill Percent,35.022
2012,25-May,JDA,spillpct,%,Spill Percent,31.021
2012,26-May,JDA,spillpct,%,Spill Percent,38.592
2012,27-May,JDA,spillpct,%,Spill Percent,38.238
2012,28-May,JDA,spillpct,%,Spill Percent,29.849
2012,29-May,JDA,spillpct,%,Spill Percent,31.948
2012,30-May,JDA,spillpct,%,Spill Percent,39.988
2012,31-May,JDA,spillpct,%,Spill Percent,38.211
2012,1-Jun,JDA,spillpct,%,Spill Percent,30.187
2012,20-Apr,TDA,spillpct,%,Spill Percent,35.258
2012,21-Apr,TDA,spillpct,%,Spill Percent,34.187
2012,22-Apr,TDA,spillpct,%,Spill Percent,32.414
2012,23-Apr,TDA,spillpct,%,Spill Percent,37.085
2012,24-Apr,TDA,spillpct,%,Spill Percent,43.487
2012,25-Apr,TDA,spillpct,%,Spill Percent,50.767
2012,26-Apr,TDA,spillpct,%,Spill Percent,46.388
2012,27-Apr,TDA,spillpct,%,Spill Percent,38.077
2012,28-Apr,TDA,spillpct,%,Spill Percent,40.447
2012,29-Apr,TDA,spillpct,%,Spill Percent,37.052
2012,30-Apr,TDA,spillpct,%,Spill Percent,47.742
2012,1-May,TDA,spillpct,%,Spill Percent,52.966
2012,2-May,TDA,spillpct,%,Spill Percent,51.509
2012,3-May,TDA,spillpct,%,Spill Percent,50.055
2012,4-May,TDA,spillpct,%,Spill Percent,43.078
2012,5-May,TDA,spillpct,%,Spill Percent,43.71
2012,6-May,TDA,spillpct,%,Spill Percent,40.186
2012,7-May,TDA,spillpct,%,Spill Percent,42.546
2012,8-May,TDA,spillpct,%,Spill Percent,32.85
2012,9-May,TDA,spillpct,%,Spill Percent,50.554
2012,10-May,TDA,spillpct,%,Spill Percent,42.985
2012,11-May,TDA,spillpct,%,Spill Percent,31.846
2012,12-May,TDA,spillpct,%,Spill Percent,34.008
2012,13-May,TDA,spillpct,%,Spill Percent,33.426
2012,14-May,TDA,spillpct,%,Spill Percent,35.455
2012,15-May,TDA,spillpct,%,Spill Percent,30.365
2012,16-May,TDA,spillpct,%,Spill Percent,35.088
2012,17-May,TDA,spillpct,%,Spill Percent,42.34
2012,18-May,TDA,spillpct,%,Spill Percent,36.477
2012,19-May,TDA,spillpct,%,Spill Percent,36.933
2012,20-May,TDA,spillpct,%,Spill Percent,31.75
2012,21-May,TDA,spillpct,%,Spill Percent,29
2012,22-May,TDA,spillpct,%,Spill Percent,33.16
2012,23-May,TDA,spillpct,%,Spill Percent,42.414
2012,24-May,TDA,spillpct,%,Spill Percent,33.6
2012,25-May,TDA,spillpct,%,Spill Percent,32.749
2012,26-May,TDA,spillpct,%,Spill Percent,33.885
2012,27-May,TDA,spillpct,%,Spill Percent,37.572
2012,28-May,TDA,spillpct,%,Spill Percent,39.783
2012,29-May,TDA,spillpct,%,Spill Percent,39.971
2012,30-May,TDA,spillpct,%,Spill Percent,40.012
2012,31-May,TDA,spillpct,%,Spill Percent,40.025
2012,1-Jun,TDA,spillpct,%,Spill Percent,39.972
2011,20-Apr,BON,spillpct,%,Spill Percent,33.871
2011,21-Apr,BON,spillpct,%,Spill Percent,35.12
2011,22-Apr,BON,spillpct,%,Spill Percent,32.849
2011,23-Apr,BON,spillpct,%,Spill Percent,36.346
2011,24-Apr,BON,spillpct,%,Spill Percent,37.771
2011,25-Apr,BON,spillpct,%,Spill Percent,36.759
2011,26-Apr,BON,spillpct,%,Spill Percent,38.805
2011,27-Apr,BON,spillpct,%,Spill Percent,35.344
2011,28-Apr,BON,spillpct,%,Spill Percent,36.806
2011,29-Apr,BON,spillpct,%,Spill Percent,38.153
2011,30-Apr,BON,spillpct,%,Spill Percent,42.979
2011,1-May,BON,spillpct,%,Spill Percent,35.884
2011,2-May,BON,spillpct,%,Spill Percent,38.018
2011,3-May,BON,spillpct,%,Spill Percent,38.931
2011,4-May,BON,spillpct,%,Spill Percent,36.73
2011,5-May,BON,spillpct,%,Spill Percent,37.146
2011,6-May,BON,spillpct,%,Spill Percent,37.95
2011,7-May,BON,spillpct,%,Spill Percent,41.534
2011,8-May,BON,spillpct,%,Spill Percent,39.446
2011,9-May,BON,spillpct,%,Spill Percent,33.982
2011,10-May,BON,spillpct,%,Spill Percent,32.998
2011,11-May,BON,spillpct,%,Spill Percent,35.529
2011,12-May,BON,spillpct,%,Spill Percent,34.991
2011,13-May,BON,spillpct,%,Spill Percent,30.85
2011,14-May,BON,spillpct,%,Spill Percent,36.006
2011,15-May,BON,spillpct,%,Spill Percent,41.373
2011,16-May,BON,spillpct,%,Spill Percent,49.906
2011,17-May,BON,spillpct,%,Spill Percent,52.449
2011,18-May,BON,spillpct,%,Spill Percent,53.123
2011,19-May,BON,spillpct,%,Spill Percent,54.29
2011,20-May,BON,spillpct,%,Spill Percent,54.942
2011,21-May,BON,spillpct,%,Spill Percent,55.15
2011,22-May,BON,spillpct,%,Spill Percent,54.091
2011,23-May,BON,spillpct,%,Spill Percent,54.921
2011,24-May,BON,spillpct,%,Spill Percent,55.432
2011,25-May,BON,spillpct,%,Spill Percent,55.907
2011,26-May,BON,spillpct,%,Spill Percent,56.842
2011,27-May,BON,spillpct,%,Spill Percent,56.244
2011,28-May,BON,spillpct,%,Spill Percent,55.42
2011,29-May,BON,spillpct,%,Spill Percent,56.522
2011,30-May,BON,spillpct,%,Spill Percent,57.895
2011,31-May,BON,spillpct,%,Spill Percent,58.129
2011,1-Jun,BON,spillpct,%,Spill Percent,57.792
2011,20-Apr,JDA,spillpct,%,Spill Percent,29.919
2011,21-Apr,JDA,spillpct,%,Spill Percent,30.038
2011,22-Apr,JDA,spillpct,%,Spill Percent,30.067
2011,23-Apr,JDA,spillpct,%,Spill Percent,30.011
2011,24-Apr,JDA,spillpct,%,Spill Percent,30.026
2011,25-Apr,JDA,spillpct,%,Spill Percent,29.999
2011,26-Apr,JDA,spillpct,%,Spill Percent,30.123
2011,27-Apr,JDA,spillpct,%,Spill Percent,31.656
2011,28-Apr,JDA,spillpct,%,Spill Percent,40.002
2011,29-Apr,JDA,spillpct,%,Spill Percent,38.071
2011,30-Apr,JDA,spillpct,%,Spill Percent,30.108
2011,1-May,JDA,spillpct,%,Spill Percent,31.639
2011,2-May,JDA,spillpct,%,Spill Percent,39.948
2011,3-May,JDA,spillpct,%,Spill Percent,38.236
2011,4-May,JDA,spillpct,%,Spill Percent,30.093
2011,5-May,JDA,spillpct,%,Spill Percent,31.878
2011,6-May,JDA,spillpct,%,Spill Percent,39.892
2011,7-May,JDA,spillpct,%,Spill Percent,38.207
2011,8-May,JDA,spillpct,%,Spill Percent,30.023
2011,9-May,JDA,spillpct,%,Spill Percent,31.556
2011,10-May,JDA,spillpct,%,Spill Percent,39.323
2011,11-May,JDA,spillpct,%,Spill Percent,38.273
2011,12-May,JDA,spillpct,%,Spill Percent,30.103
2011,13-May,JDA,spillpct,%,Spill Percent,29.882
2011,14-May,JDA,spillpct,%,Spill Percent,29.932
2011,15-May,JDA,spillpct,%,Spill Percent,31.959
2011,16-May,JDA,spillpct,%,Spill Percent,33.897
2011,17-May,JDA,spillpct,%,Spill Percent,37.421
2011,18-May,JDA,spillpct,%,Spill Percent,40.851
2011,19-May,JDA,spillpct,%,Spill Percent,43.44
2011,20-May,JDA,spillpct,%,Spill Percent,39.992
2011,21-May,JDA,spillpct,%,Spill Percent,41.055
2011,22-May,JDA,spillpct,%,Spill Percent,40.657
2011,23-May,JDA,spillpct,%,Spill Percent,43.538
2011,24-May,JDA,spillpct,%,Spill Percent,44.412
2011,25-May,JDA,spillpct,%,Spill Percent,40.781
2011,26-May,JDA,spillpct,%,Spill Percent,42.58
2011,27-May,JDA,spillpct,%,Spill Percent,43.32
2011,28-May,JDA,spillpct,%,Spill Percent,43.988
2011,29-May,JDA,spillpct,%,Spill Percent,45.641
2011,30-May,JDA,spillpct,%,Spill Percent,45.89
2011,31-May,JDA,spillpct,%,Spill Percent,45.896
2011,1-Jun,JDA,spillpct,%,Spill Percent,47.553
2011,20-Apr,TDA,spillpct,%,Spill Percent,40.05
2011,21-Apr,TDA,spillpct,%,Spill Percent,40.003
2011,22-Apr,TDA,spillpct,%,Spill Percent,40.107
2011,23-Apr,TDA,spillpct,%,Spill Percent,40.014
2011,24-Apr,TDA,spillpct,%,Spill Percent,39.97
2011,25-Apr,TDA,spillpct,%,Spill Percent,39.92
2011,26-Apr,TDA,spillpct,%,Spill Percent,39.99
2011,27-Apr,TDA,spillpct,%,Spill Percent,40
2011,28-Apr,TDA,spillpct,%,Spill Percent,40.167
2011,29-Apr,TDA,spillpct,%,Spill Percent,39.996
2011,30-Apr,TDA,spillpct,%,Spill Percent,40.04
2011,1-May,TDA,spillpct,%,Spill Percent,39.962
2011,2-May,TDA,spillpct,%,Spill Percent,39.979
2011,3-May,TDA,spillpct,%,Spill Percent,40.011
2011,4-May,TDA,spillpct,%,Spill Percent,39.913
2011,5-May,TDA,spillpct,%,Spill Percent,40.032
2011,6-May,TDA,spillpct,%,Spill Percent,40.06
2011,7-May,TDA,spillpct,%,Spill Percent,39.935
2011,8-May,TDA,spillpct,%,Spill Percent,40.048
2011,9-May,TDA,spillpct,%,Spill Percent,40.042
2011,10-May,TDA,spillpct,%,Spill Percent,38.705
2011,11-May,TDA,spillpct,%,Spill Percent,39.347
2011,12-May,TDA,spillpct,%,Spill Percent,40.054
2011,13-May,TDA,spillpct,%,Spill Percent,38.933
2011,14-May,TDA,spillpct,%,Spill Percent,38.675
2011,15-May,TDA,spillpct,%,Spill Percent,36.58
2011,16-May,TDA,spillpct,%,Spill Percent,38.7
2011,17-May,TDA,spillpct,%,Spill Percent,43.616
2011,18-May,TDA,spillpct,%,Spill Percent,45.225
2011,19-May,TDA,spillpct,%,Spill Percent,45.32
2011,20-May,TDA,spillpct,%,Spill Percent,44.427
2011,21-May,TDA,spillpct,%,Spill Percent,46.7
2011,22-May,TDA,spillpct,%,Spill Percent,43.122
2011,23-May,TDA,spillpct,%,Spill Percent,44.414
2011,24-May,TDA,spillpct,%,Spill Percent,44.832
2011,25-May,TDA,spillpct,%,Spill Percent,45.169
2011,26-May,TDA,spillpct,%,Spill Percent,45.416
2011,27-May,TDA,spillpct,%,Spill Percent,46.975
2011,28-May,TDA,spillpct,%,Spill Percent,47.753
2011,29-May,TDA,spillpct,%,Spill Percent,49.027
2011,30-May,TDA,spillpct,%,Spill Percent,50.043
2011,31-May,TDA,spillpct,%,Spill Percent,49.575
2011,1-Jun,TDA,spillpct,%,Spill Percent,47.969
2010,20-Apr,BON,spillpct,%,Spill Percent,52.656
2010,21-Apr,BON,spillpct,%,Spill Percent,50.004
2010,22-Apr,BON,spillpct,%,Spill Percent,57.016
2010,23-Apr,BON,spillpct,%,Spill Percent,48.485
2010,24-Apr,BON,spillpct,%,Spill Percent,53.18
2010,25-Apr,BON,spillpct,%,Spill Percent,50.722
2010,26-Apr,BON,spillpct,%,Spill Percent,55.684
2010,27-Apr,BON,spillpct,%,Spill Percent,53.072
2010,28-Apr,BON,spillpct,%,Spill Percent,58.314
2010,29-Apr,BON,spillpct,%,Spill Percent,57.388
2010,30-Apr,BON,spillpct,%,Spill Percent,56.943
2010,1-May,BON,spillpct,%,Spill Percent,57.726
2010,2-May,BON,spillpct,%,Spill Percent,55.063
2010,3-May,BON,spillpct,%,Spill Percent,53.798
2010,4-May,BON,spillpct,%,Spill Percent,49.994
2010,5-May,BON,spillpct,%,Spill Percent,51.925
2010,6-May,BON,spillpct,%,Spill Percent,58.21
2010,7-May,BON,spillpct,%,Spill Percent,47.551
2010,8-May,BON,spillpct,%,Spill Percent,52.247
2010,9-May,BON,spillpct,%,Spill Percent,45.37
2010,10-May,BON,spillpct,%,Spill Percent,42.045
2010,11-May,BON,spillpct,%,Spill Percent,46.553
2010,12-May,BON,spillpct,%,Spill Percent,41.586
2010,13-May,BON,spillpct,%,Spill Percent,42.814
2010,14-May,BON,spillpct,%,Spill Percent,44.822
2010,15-May,BON,spillpct,%,Spill Percent,50.204
2010,16-May,BON,spillpct,%,Spill Percent,45.633
2010,17-May,BON,spillpct,%,Spill Percent,38.244
2010,18-May,BON,spillpct,%,Spill Percent,34.742
2010,19-May,BON,spillpct,%,Spill Percent,32.568
2010,20-May,BON,spillpct,%,Spill Percent,41.323
2010,21-May,BON,spillpct,%,Spill Percent,36.653
2010,22-May,BON,spillpct,%,Spill Percent,40.651
2010,23-May,BON,spillpct,%,Spill Percent,45.341
2010,24-May,BON,spillpct,%,Spill Percent,41.564
2010,25-May,BON,spillpct,%,Spill Percent,42.209
2010,26-May,BON,spillpct,%,Spill Percent,49.142
2010,27-May,BON,spillpct,%,Spill Percent,45.734
2010,28-May,BON,spillpct,%,Spill Percent,52.687
2010,29-May,BON,spillpct,%,Spill Percent,57.915
2010,30-May,BON,spillpct,%,Spill Percent,45.578
2010,31-May,BON,spillpct,%,Spill Percent,46.874
2010,1-Jun,BON,spillpct,%,Spill Percent,46.694
2010,20-Apr,JDA,spillpct,%,Spill Percent,30.292
2010,21-Apr,JDA,spillpct,%,Spill Percent,30.039
2010,22-Apr,JDA,spillpct,%,Spill Percent,30.082
2010,23-Apr,JDA,spillpct,%,Spill Percent,29.958
2010,24-Apr,JDA,spillpct,%,Spill Percent,30.035
2010,25-Apr,JDA,spillpct,%,Spill Percent,30.051
2010,26-Apr,JDA,spillpct,%,Spill Percent,29.929
2010,27-Apr,JDA,spillpct,%,Spill Percent,30.052
2010,28-Apr,JDA,spillpct,%,Spill Percent,30.069
