year,mm-dd,location,parameter,unit,datatype,value
2007,11-May,BON,outflow,kcfs,Outflow,285.192
2007,12-May,BON,outflow,kcfs,Outflow,283.825
2007,13-May,BON,outflow,kcfs,Outflow,257.475
2007,14-May,BON,outflow,kcfs,Outflow,300.971
2007,15-May,BON,outflow,kcfs,Outflow,291.954
2007,16-May,BON,outflow,kcfs,Outflow,274.275
2007,17-May,BON,outflow,kcfs,Outflow,268.167
2007,18-May,BON,outflow,kcfs,Outflow,269.392
2007,19-May,BON,outflow,kcfs,Outflow,278.2
2007,20-May,BON,outflow,kcfs,Outflow,266.063
2007,21-May,BON,outflow,kcfs,Outflow,256.504
2007,22-May,BON,outflow,kcfs,Outflow,270.692
2007,23-May,BON,outflow,kcfs,Outflow,269.013
2007,24-May,BON,outflow,kcfs,Outflow,267.467
2007,25-May,BON,outflow,kcfs,Outflow,272.696
2007,26-May,BON,outflow,kcfs,Outflow,253.642
2007,27-May,BON,outflow,kcfs,Outflow,221.367
2007,28-May,BON,outflow,kcfs,Outflow,269.45
2007,29-May,BON,outflow,kcfs,Outflow,248.813
2007,30-May,BON,outflow,kcfs,Outflow,244.521
2007,31-May,BON,outflow,kcfs,Outflow,250.288
2007,1-Jun,BON,outflow,kcfs,Outflow,223.196
2007,20-Apr,JDA,outflow,kcfs,Outflow,220.546
2007,21-Apr,JDA,outflow,kcfs,Outflow,217.313
2007,22-Apr,JDA,outflow,kcfs,Outflow,215.825
2007,23-Apr,JDA,outflow,kcfs,Outflow,219.85
2007,24-Apr,JDA,outflow,kcfs,Outflow,198.263
2007,25-Apr,JDA,outflow,kcfs,Outflow,206.138
2007,26-Apr,JDA,outflow,kcfs,Outflow,222.533
2007,27-Apr,JDA,outflow,kcfs,Outflow,229.188
2007,28-Apr,JDA,outflow,kcfs,Outflow,222.588
2007,29-Apr,JDA,outflow,kcfs,Outflow,227.433
2007,30-Apr,JDA,outflow,kcfs,Outflow,227.233
2007,1-May,JDA,outflow,kcfs,Outflow,248
2007,2-May,JDA,outflow,kcfs,Outflow,255.979
2007,3-May,JDA,outflow,kcfs,Outflow,269.4
2007,4-May,JDA,outflow,kcfs,Outflow,278.871
2007,5-May,JDA,outflow,kcfs,Outflow,276.675
2007,6-May,JDA,outflow,kcfs,Outflow,276.821
2007,7-May,JDA,outflow,kcfs,Outflow,243.646
2007,8-May,JDA,outflow,kcfs,Outflow,250.592
2007,9-May,JDA,outflow,kcfs,Outflow,278.054
2007,10-May,JDA,outflow,kcfs,Outflow,273.125
2007,11-May,JDA,outflow,kcfs,Outflow,277.983
2007,12-May,JDA,outflow,kcfs,Outflow,259.563
2007,13-May,JDA,outflow,kcfs,Outflow,258.983
2007,14-May,JDA,outflow,kcfs,Outflow,283.292
2007,15-May,JDA,outflow,kcfs,Outflow,278.729
2007,16-May,JDA,outflow,kcfs,Outflow,244.654
2007,17-May,JDA,outflow,kcfs,Outflow,265.129
2007,18-May,JDA,outflow,kcfs,Outflow,252.767
2007,19-May,JDA,outflow,kcfs,Outflow,258.25
2007,20-May,JDA,outflow,kcfs,Outflow,264.85
2007,21-May,JDA,outflow,kcfs,Outflow,262.054
2007,22-May,JDA,outflow,kcfs,Outflow,261.079
2007,23-May,JDA,outflow,kcfs,Outflow,255.963
2007,24-May,JDA,outflow,kcfs,Outflow,254.079
2007,25-May,JDA,outflow,kcfs,Outflow,251.854
2007,26-May,JDA,outflow,kcfs,Outflow,244.05
2007,27-May,JDA,outflow,kcfs,Outflow,218.513
2007,28-May,JDA,outflow,kcfs,Outflow,254.746
2007,29-May,JDA,outflow,kcfs,Outflow,227.317
2007,30-May,JDA,outflow,kcfs,Outflow,233.133
2007,31-May,JDA,outflow,kcfs,Outflow,238.642
2007,1-Jun,JDA,outflow,kcfs,Outflow,227.979
2007,20-Apr,TDA,outflow,kcfs,Outflow,214.629
2007,21-Apr,TDA,outflow,kcfs,Outflow,213.442
2007,22-Apr,TDA,outflow,kcfs,Outflow,214.858
2007,23-Apr,TDA,outflow,kcfs,Outflow,216.358
2007,24-Apr,TDA,outflow,kcfs,Outflow,193.713
2007,25-Apr,TDA,outflow,kcfs,Outflow,207.038
2007,26-Apr,TDA,outflow,kcfs,Outflow,216.708
2007,27-Apr,TDA,outflow,kcfs,Outflow,226.275
2007,28-Apr,TDA,outflow,kcfs,Outflow,216.8
2007,29-Apr,TDA,outflow,kcfs,Outflow,225.408
2007,30-Apr,TDA,outflow,kcfs,Outflow,223.092
2007,1-May,TDA,outflow,kcfs,Outflow,247.596
2007,2-May,TDA,outflow,kcfs,Outflow,255.054
2007,3-May,TDA,outflow,kcfs,Outflow,262.938
2007,4-May,TDA,outflow,kcfs,Outflow,274.696
2007,5-May,TDA,outflow,kcfs,Outflow,273.229
2007,6-May,TDA,outflow,kcfs,Outflow,269.95
2007,7-May,TDA,outflow,kcfs,Outflow,235.092
2007,8-May,TDA,outflow,kcfs,Outflow,247.096
2007,9-May,TDA,outflow,kcfs,Outflow,272.992
2007,10-May,TDA,outflow,kcfs,Outflow,267.342
2007,11-May,TDA,outflow,kcfs,Outflow,270.179
2007,12-May,TDA,outflow,kcfs,Outflow,263.9
2007,13-May,TDA,outflow,kcfs,Outflow,245.767
2007,14-May,TDA,outflow,kcfs,Outflow,283.183
2007,15-May,TDA,outflow,kcfs,Outflow,269.442
2007,16-May,TDA,outflow,kcfs,Outflow,251.354
2007,17-May,TDA,outflow,kcfs,Outflow,252.133
2007,18-May,TDA,outflow,kcfs,Outflow,253.867
2007,19-May,TDA,outflow,kcfs,Outflow,254.763
2007,20-May,TDA,outflow,kcfs,Outflow,259.063
2007,21-May,TDA,outflow,kcfs,Outflow,255.563
2007,22-May,TDA,outflow,kcfs,Outflow,254.338
2007,23-May,TDA,outflow,kcfs,Outflow,258.104
2007,24-May,TDA,outflow,kcfs,Outflow,245.592
2007,25-May,TDA,outflow,kcfs,Outflow,251.954
2007,26-May,TDA,outflow,kcfs,Outflow,239.304
2007,27-May,TDA,outflow,kcfs,Outflow,206.729
2007,28-May,TDA,outflow,kcfs,Outflow,256.246
2007,29-May,TDA,outflow,kcfs,Outflow,233.617
2007,30-May,TDA,outflow,kcfs,Outflow,225.688
2007,31-May,TDA,outflow,kcfs,Outflow,232.117
2007,1-Jun,TDA,outflow,kcfs,Outflow,221.575
2006,20-Apr,BON,outflow,kcfs,Outflow,366.792
2006,21-Apr,BON,outflow,kcfs,Outflow,334.417
2006,22-Apr,BON,outflow,kcfs,Outflow,320.138
2006,23-Apr,BON,outflow,kcfs,Outflow,322.958
2006,24-Apr,BON,outflow,kcfs,Outflow,325.192
2006,25-Apr,BON,outflow,kcfs,Outflow,329.804
2006,26-Apr,BON,outflow,kcfs,Outflow,320.892
2006,27-Apr,BON,outflow,kcfs,Outflow,343.667
2006,28-Apr,BON,outflow,kcfs,Outflow,335.804
2006,29-Apr,BON,outflow,kcfs,Outflow,312.621
2006,30-Apr,BON,outflow,kcfs,Outflow,318.579
2006,1-May,BON,outflow,kcfs,Outflow,340.075
2006,2-May,BON,outflow,kcfs,Outflow,382.796
2006,3-May,BON,outflow,kcfs,Outflow,378.354
2006,4-May,BON,outflow,kcfs,Outflow,364.538
2006,5-May,BON,outflow,kcfs,Outflow,316.008
2006,6-May,BON,outflow,kcfs,Outflow,296.571
2006,7-May,BON,outflow,kcfs,Outflow,317.333
2006,8-May,BON,outflow,kcfs,Outflow,318.792
2006,9-May,BON,outflow,kcfs,Outflow,320.767
2006,10-May,BON,outflow,kcfs,Outflow,315.217
2006,11-May,BON,outflow,kcfs,Outflow,296.708
2006,12-May,BON,outflow,kcfs,Outflow,284.188
2006,13-May,BON,outflow,kcfs,Outflow,302.725
2006,14-May,BON,outflow,kcfs,Outflow,273.95
2006,15-May,BON,outflow,kcfs,Outflow,291.483
2006,16-May,BON,outflow,kcfs,Outflow,276.1
2006,17-May,BON,outflow,kcfs,Outflow,301.579
2006,18-May,BON,outflow,kcfs,Outflow,345.846
2006,19-May,BON,outflow,kcfs,Outflow,371.754
2006,20-May,BON,outflow,kcfs,Outflow,377.579
2006,21-May,BON,outflow,kcfs,Outflow,380.704
2006,22-May,BON,outflow,kcfs,Outflow,379.146
2006,23-May,BON,outflow,kcfs,Outflow,386.392
2006,24-May,BON,outflow,kcfs,Outflow,389.558
2006,25-May,BON,outflow,kcfs,Outflow,395.771
2006,26-May,BON,outflow,kcfs,Outflow,373.017
2006,27-May,BON,outflow,kcfs,Outflow,391.508
2006,28-May,BON,outflow,kcfs,Outflow,386.55
2006,29-May,BON,outflow,kcfs,Outflow,393.017
2006,30-May,BON,outflow,kcfs,Outflow,402.904
2006,31-May,BON,outflow,kcfs,Outflow,366.075
2006,1-Jun,BON,outflow,kcfs,Outflow,335.617
2006,20-Apr,JDA,outflow,kcfs,Outflow,351.988
2006,21-Apr,JDA,outflow,kcfs,Outflow,314.004
2006,22-Apr,JDA,outflow,kcfs,Outflow,295.271
2006,23-Apr,JDA,outflow,kcfs,Outflow,315.721
2006,24-Apr,JDA,outflow,kcfs,Outflow,335.108
2006,25-Apr,JDA,outflow,kcfs,Outflow,300.967
2006,26-Apr,JDA,outflow,kcfs,Outflow,319.229
2006,27-Apr,JDA,outflow,kcfs,Outflow,341.371
2006,28-Apr,JDA,outflow,kcfs,Outflow,298.608
2006,29-Apr,JDA,outflow,kcfs,Outflow,298.85
2006,30-Apr,JDA,outflow,kcfs,Outflow,316.842
2006,1-May,JDA,outflow,kcfs,Outflow,336.604
2006,2-May,JDA,outflow,kcfs,Outflow,365.875
2006,3-May,JDA,outflow,kcfs,Outflow,354.708
2006,4-May,JDA,outflow,kcfs,Outflow,347.883
2006,5-May,JDA,outflow,kcfs,Outflow,304.283
2006,6-May,JDA,outflow,kcfs,Outflow,270.717
2006,7-May,JDA,outflow,kcfs,Outflow,322.95
2006,8-May,JDA,outflow,kcfs,Outflow,314.863
2006,9-May,JDA,outflow,kcfs,Outflow,282.883
2006,10-May,JDA,outflow,kcfs,Outflow,298.008
2006,11-May,JDA,outflow,kcfs,Outflow,266.208
2006,12-May,JDA,outflow,kcfs,Outflow,288.263
2006,13-May,JDA,outflow,kcfs,Outflow,295.667
2006,14-May,JDA,outflow,kcfs,Outflow,255.129
2006,15-May,JDA,outflow,kcfs,Outflow,264.567
2006,16-May,JDA,outflow,kcfs,Outflow,266.446
2006,17-May,JDA,outflow,kcfs,Outflow,303.446
2006,18-May,JDA,outflow,kcfs,Outflow,345.771
2006,19-May,JDA,outflow,kcfs,Outflow,364.417
2006,20-May,JDA,outflow,kcfs,Outflow,368.792
2006,21-May,JDA,outflow,kcfs,Outflow,370.008
2006,22-May,JDA,outflow,kcfs,Outflow,369.65
2006,23-May,JDA,outflow,kcfs,Outflow,368.575
2006,24-May,JDA,outflow,kcfs,Outflow,389.996
2006,25-May,JDA,outflow,kcfs,Outflow,368.463
2006,26-May,JDA,outflow,kcfs,Outflow,369.354
2006,27-May,JDA,outflow,kcfs,Outflow,389.108
2006,28-May,JDA,outflow,kcfs,Outflow,379.425
2006,29-May,JDA,outflow,kcfs,Outflow,398.054
2006,30-May,JDA,outflow,kcfs,Outflow,387.617
2006,31-May,JDA,outflow,kcfs,Outflow,348.171
2006,1-Jun,JDA,outflow,kcfs,Outflow,326
2006,20-Apr,TDA,outflow,kcfs,Outflow,350.246
2006,21-Apr,TDA,outflow,kcfs,Outflow,317.775
2006,22-Apr,TDA,outflow,kcfs,Outflow,281.671
2006,23-Apr,TDA,outflow,kcfs,Outflow,308.792
2006,24-Apr,TDA,outflow,kcfs,Outflow,324.138
2006,25-Apr,TDA,outflow,kcfs,Outflow,301.942
2006,26-Apr,TDA,outflow,kcfs,Outflow,309.346
2006,27-Apr,TDA,outflow,kcfs,Outflow,334.154
2006,28-Apr,TDA,outflow,kcfs,Outflow,292.225
2006,29-Apr,TDA,outflow,kcfs,Outflow,292.629
2006,30-Apr,TDA,outflow,kcfs,Outflow,309.85
2006,1-May,TDA,outflow,kcfs,Outflow,329.942
2006,2-May,TDA,outflow,kcfs,Outflow,361.529
2006,3-May,TDA,outflow,kcfs,Outflow,346.513
2006,4-May,TDA,outflow,kcfs,Outflow,341.413
2006,5-May,TDA,outflow,kcfs,Outflow,299.692
2006,6-May,TDA,outflow,kcfs,Outflow,262.954
2006,7-May,TDA,outflow,kcfs,Outflow,316.033
2006,8-May,TDA,outflow,kcfs,Outflow,307.883
2006,9-May,TDA,outflow,kcfs,Outflow,279.783
2006,10-May,TDA,outflow,kcfs,Outflow,294.658
2006,11-May,TDA,outflow,kcfs,Outflow,255.571
2006,12-May,TDA,outflow,kcfs,Outflow,279.079
2006,13-May,TDA,outflow,kcfs,Outflow,295.1
2006,14-May,TDA,outflow,kcfs,Outflow,246.483
2006,15-May,TDA,outflow,kcfs,Outflow,261.679
2006,16-May,TDA,outflow,kcfs,Outflow,272.042
2006,17-May,TDA,outflow,kcfs,Outflow,300.021
2006,18-May,TDA,outflow,kcfs,Outflow,343.283
2006,19-May,TDA,outflow,kcfs,Outflow,359.842
2006,20-May,TDA,outflow,kcfs,Outflow,359.517
2006,21-May,TDA,outflow,kcfs,Outflow,363.392
2006,22-May,TDA,outflow,kcfs,Outflow,359.558
2006,23-May,TDA,outflow,kcfs,Outflow,365.475
2006,24-May,TDA,outflow,kcfs,Outflow,382.533
2006,25-May,TDA,outflow,kcfs,Outflow,377.358
2006,26-May,TDA,outflow,kcfs,Outflow,362.563
2006,27-May,TDA,outflow,kcfs,Outflow,391.175
2006,28-May,TDA,outflow,kcfs,Outflow,386.463
2006,29-May,TDA,outflow,kcfs,Outflow,383.658
2006,30-May,TDA,outflow,kcfs,Outflow,384.917
2006,31-May,TDA,outflow,kcfs,Outflow,351.288
2006,1-Jun,TDA,outflow,kcfs,Outflow,321.992
2005,20-Apr,BON,outflow,kcfs,Outflow,128.542
2005,21-Apr,BON,outflow,kcfs,Outflow,129.896
2005,22-Apr,BON,outflow,kcfs,Outflow,175.563
2005,23-Apr,BON,outflow,kcfs,Outflow,150.463
2005,24-Apr,BON,outflow,kcfs,Outflow,143.508
2005,25-Apr,BON,outflow,kcfs,Outflow,129.067
2005,26-Apr,BON,outflow,kcfs,Outflow,180.417
2005,27-Apr,BON,outflow,kcfs,Outflow,193.267
2005,28-Apr,BON,outflow,kcfs,Outflow,201.983
2005,29-Apr,BON,outflow,kcfs,Outflow,170.742
2005,30-Apr,BON,outflow,kcfs,Outflow,170.625
2005,1-May,BON,outflow,kcfs,Outflow,167.725
2005,2-May,BON,outflow,kcfs,Outflow,191.679
2005,3-May,BON,outflow,kcfs,Outflow,180.488
2005,4-May,BON,outflow,kcfs,Outflow,186.4
2005,5-May,BON,outflow,kcfs,Outflow,192.242
2005,6-May,BON,outflow,kcfs,Outflow,198.833
2005,7-May,BON,outflow,kcfs,Outflow,202.542
2005,8-May,BON,outflow,kcfs,Outflow,220.367
2005,9-May,BON,outflow,kcfs,Outflow,232.163
2005,10-May,BON,outflow,kcfs,Outflow,236.675
2005,11-May,BON,outflow,kcfs,Outflow,258.988
2005,12-May,BON,outflow,kcfs,Outflow,282.304
2005,13-May,BON,outflow,kcfs,Outflow,240.171
2005,14-May,BON,outflow,kcfs,Outflow,242.296
2005,15-May,BON,outflow,kcfs,Outflow,241.713
2005,16-May,BON,outflow,kcfs,Outflow,243.096
2005,17-May,BON,outflow,kcfs,Outflow,251.696
2005,18-May,BON,outflow,kcfs,Outflow,287.642
2005,19-May,BON,outflow,kcfs,Outflow,290.771
2005,20-May,BON,outflow,kcfs,Outflow,265.792
2005,21-May,BON,outflow,kcfs,Outflow,280.804
2005,22-May,BON,outflow,kcfs,Outflow,266.408
2005,23-May,BON,outflow,kcfs,Outflow,267.175
2005,24-May,BON,outflow,kcfs,Outflow,263.221
2005,25-May,BON,outflow,kcfs,Outflow,252.896
2005,26-May,BON,outflow,kcfs,Outflow,250.492
2005,27-May,BON,outflow,kcfs,Outflow,247.992
2005,28-May,BON,outflow,kcfs,Outflow,262.05
2005,29-May,BON,outflow,kcfs,Outflow,231.429
2005,30-May,BON,outflow,kcfs,Outflow,197.604
2005,31-May,BON,outflow,kcfs,Outflow,193.029
2005,1-Jun,BON,outflow,kcfs,Outflow,226.154
2005,20-Apr,JDA,outflow,kcfs,Outflow,128.621
2005,21-Apr,JDA,outflow,kcfs,Outflow,124.108
2005,22-Apr,JDA,outflow,kcfs,Outflow,166.446
2005,23-Apr,JDA,outflow,kcfs,Outflow,140.521
2005,24-Apr,JDA,outflow,kcfs,Outflow,119.688
2005,25-Apr,JDA,outflow,kcfs,Outflow,132.004
2005,26-Apr,JDA,outflow,kcfs,Outflow,183.063
2005,27-Apr,JDA,outflow,kcfs,Outflow,175.313
2005,28-Apr,JDA,outflow,kcfs,Outflow,189.942
2005,29-Apr,JDA,outflow,kcfs,Outflow,161.146
2005,30-Apr,JDA,outflow,kcfs,Outflow,164.592
2005,1-May,JDA,outflow,kcfs,Outflow,161.875
2005,2-May,JDA,outflow,kcfs,Outflow,178.625
2005,3-May,JDA,outflow,kcfs,Outflow,175.046
2005,4-May,JDA,outflow,kcfs,Outflow,178.583
2005,5-May,JDA,outflow,kcfs,Outflow,184.913
2005,6-May,JDA,outflow,kcfs,Outflow,190.329
2005,7-May,JDA,outflow,kcfs,Outflow,196.425
2005,8-May,JDA,outflow,kcfs,Outflow,203.513
2005,9-May,JDA,outflow,kcfs,Outflow,239.946
2005,10-May,JDA,outflow,kcfs,Outflow,224.771
2005,11-May,JDA,outflow,kcfs,Outflow,253.558
2005,12-May,JDA,outflow,kcfs,Outflow,258.854
2005,13-May,JDA,outflow,kcfs,Outflow,242.438
2005,14-May,JDA,outflow,kcfs,Outflow,240.083
2005,15-May,JDA,outflow,kcfs,Outflow,230.125
2005,16-May,JDA,outflow,kcfs,Outflow,216.796
2005,17-May,JDA,outflow,kcfs,Outflow,258.883
2005,18-May,JDA,outflow,kcfs,Outflow,286.308
2005,19-May,JDA,outflow,kcfs,Outflow,259.167
2005,20-May,JDA,outflow,kcfs,Outflow,258.1
2005,21-May,JDA,outflow,kcfs,Outflow,271.425
2005,22-May,JDA,outflow,kcfs,Outflow,262.313
2005,23-May,JDA,outflow,kcfs,Outflow,265.933
2005,24-May,JDA,outflow,kcfs,Outflow,252.083
2005,25-May,JDA,outflow,kcfs,Outflow,222.25
2005,26-May,JDA,outflow,kcfs,Outflow,255.796
2005,27-May,JDA,outflow,kcfs,Outflow,254.392
2005,28-May,JDA,outflow,kcfs,Outflow,276.846
2005,29-May,JDA,outflow,kcfs,Outflow,220.892
2005,30-May,JDA,outflow,kcfs,Outflow,177.475
2005,31-May,JDA,outflow,kcfs,Outflow,181.483
2005,1-Jun,JDA,outflow,kcfs,Outflow,222.4
2005,20-Apr,TDA,outflow,kcfs,Outflow,126.988
2005,21-Apr,TDA,outflow,kcfs,Outflow,119.475
2005,22-Apr,TDA,outflow,kcfs,Outflow,164.979
2005,23-Apr,TDA,outflow,kcfs,Outflow,140.492
2005,24-Apr,TDA,outflow,kcfs,Outflow,124.158
2005,25-Apr,TDA,outflow,kcfs,Outflow,127.496
2005,26-Apr,TDA,outflow,kcfs,Outflow,178.225
2005,27-Apr,TDA,outflow,kcfs,Outflow,176.508
2005,28-Apr,TDA,outflow,kcfs,Outflow,191.679
2005,29-Apr,TDA,outflow,kcfs,Outflow,158.771
2005,30-Apr,TDA,outflow,kcfs,Outflow,164.496
2005,1-May,TDA,outflow,kcfs,Outflow,157.571
2005,2-May,TDA,outflow,kcfs,Outflow,177.367
2005,3-May,TDA,outflow,kcfs,Outflow,177.038
2005,4-May,TDA,outflow,kcfs,Outflow,173.246
2005,5-May,TDA,outflow,kcfs,Outflow,186.133
2005,6-May,TDA,outflow,kcfs,Outflow,189.704
2005,7-May,TDA,outflow,kcfs,Outflow,192.975
2005,8-May,TDA,outflow,kcfs,Outflow,206.154
2005,9-May,TDA,outflow,kcfs,Outflow,236.4
2005,10-May,TDA,outflow,kcfs,Outflow,225.425
2005,11-May,TDA,outflow,kcfs,Outflow,252.75
2005,12-May,TDA,outflow,kcfs,Outflow,262.308
2005,13-May,TDA,outflow,kcfs,Outflow,240.8
2005,14-May,TDA,outflow,kcfs,Outflow,236.604
2005,15-May,TDA,outflow,kcfs,Outflow,223.913
2005,16-May,TDA,outflow,kcfs,Outflow,222.342
2005,17-May,TDA,outflow,kcfs,Outflow,255.775
2005,18-May,TDA,outflow,kcfs,Outflow,286.479
2005,19-May,TDA,outflow,kcfs,Outflow,260.288
2005,20-May,TDA,outflow,kcfs,Outflow,255.017
2005,21-May,TDA,outflow,kcfs,Outflow,270.688
2005,22-May,TDA,outflow,kcfs,Outflow,256.713
2005,23-May,TDA,outflow,kcfs,Outflow,260.188
2005,24-May,TDA,outflow,kcfs,Outflow,246.45
2005,25-May,TDA,outflow,kcfs,Outflow,227.242
2005,26-May,TDA,outflow,kcfs,Outflow,246.246
2005,27-May,TDA,outflow,kcfs,Outflow,252.496
2005,28-May,TDA,outflow,kcfs,Outflow,267.092
2005,29-May,TDA,outflow,kcfs,Outflow,218.888
2005,30-May,TDA,outflow,kcfs,Outflow,174.763
2005,31-May,TDA,outflow,kcfs,Outflow,181.817
2005,1-Jun,TDA,outflow,kcfs,Outflow,212.925
2004,20-Apr,JDA,outflow,kcfs,Outflow,173.713
2004,21-Apr,JDA,outflow,kcfs,Outflow,204.888
2004,22-Apr,JDA,outflow,kcfs,Outflow,175.121
2004,23-Apr,JDA,outflow,kcfs,Outflow,157.988
2004,24-Apr,JDA,outflow,kcfs,Outflow,158.492
2004,25-Apr,JDA,outflow,kcfs,Outflow,156.475
2004,26-Apr,JDA,outflow,kcfs,Outflow,154.117
2004,27-Apr,JDA,outflow,kcfs,Outflow,129.758
2004,28-Apr,JDA,outflow,kcfs,Outflow,194.271
2004,29-Apr,JDA,outflow,kcfs,Outflow,169.05
2004,30-Apr,JDA,outflow,kcfs,Outflow,165.729
2004,1-May,JDA,outflow,kcfs,Outflow,170.613
2004,2-May,JDA,outflow,kcfs,Outflow,156.513
2004,3-May,JDA,outflow,kcfs,Outflow,165.579
2004,4-May,JDA,outflow,kcfs,Outflow,203.404
2004,5-May,JDA,outflow,kcfs,Outflow,211.558
2004,6-May,JDA,outflow,kcfs,Outflow,215.229
2004,7-May,JDA,outflow,kcfs,Outflow,212.783
2004,8-May,JDA,outflow,kcfs,Outflow,200.546
2004,9-May,JDA,outflow,kcfs,Outflow,198.446
2004,10-May,JDA,outflow,kcfs,Outflow,201.446
2004,11-May,JDA,outflow,kcfs,Outflow,222.433
2004,12-May,JDA,outflow,kcfs,Outflow,219.638
2004,13-May,JDA,outflow,kcfs,Outflow,207.004
2004,14-May,JDA,outflow,kcfs,Outflow,205.975
2004,15-May,JDA,outflow,kcfs,Outflow,188.375
2004,16-May,JDA,outflow,kcfs,Outflow,181.425
2004,17-May,JDA,outflow,kcfs,Outflow,207.817
2004,18-May,JDA,outflow,kcfs,Outflow,196.125
2004,19-May,JDA,outflow,kcfs,Outflow,213.613
2004,20-May,JDA,outflow,kcfs,Outflow,220.588
2004,21-May,JDA,outflow,kcfs,Outflow,210.546
2004,22-May,JDA,outflow,kcfs,Outflow,217.396
2004,23-May,JDA,outflow,kcfs,Outflow,211.946
2004,24-May,JDA,outflow,kcfs,Outflow,223.675
2004,25-May,JDA,outflow,kcfs,Outflow,214.863
2004,26-May,JDA,outflow,kcfs,Outflow,231.158
2004,27-May,JDA,outflow,kcfs,Outflow,240.442
2004,28-May,JDA,outflow,kcfs,Outflow,260.442
2004,29-May,JDA,outflow,kcfs,Outflow,280.3
2004,30-May,JDA,outflow,kcfs,Outflow,233.679
2004,31-May,JDA,outflow,kcfs,Outflow,267.854
2004,1-Jun,JDA,outflow,kcfs,Outflow,259.542
2004,20-Apr,BON,outflow,kcfs,Outflow,194.438
2004,21-Apr,BON,outflow,kcfs,Outflow,236.763
2004,22-Apr,BON,outflow,kcfs,Outflow,210.808
2004,23-Apr,BON,outflow,kcfs,Outflow,184.517
2004,24-Apr,BON,outflow,kcfs,Outflow,189.271
2004,25-Apr,BON,outflow,kcfs,Outflow,196.75
2004,26-Apr,BON,outflow,kcfs,Outflow,188.238
2004,27-Apr,BON,outflow,kcfs,Outflow,189.267
2004,28-Apr,BON,outflow,kcfs,Outflow,191.375
2004,29-Apr,BON,outflow,kcfs,Outflow,195.558
2004,30-Apr,BON,outflow,kcfs,Outflow,199.1
2004,1-May,BON,outflow,kcfs,Outflow,204.575
2004,2-May,BON,outflow,kcfs,Outflow,185.358
2004,3-May,BON,outflow,kcfs,Outflow,191.263
2004,4-May,BON,outflow,kcfs,Outflow,222.4
2004,5-May,BON,outflow,kcfs,Outflow,250.233
2004,6-May,BON,outflow,kcfs,Outflow,245.663
2004,7-May,BON,outflow,kcfs,Outflow,238.467
2004,8-May,BON,outflow,kcfs,Outflow,233.329
2004,9-May,BON,outflow,kcfs,Outflow,225.063
2004,10-May,BON,outflow,kcfs,Outflow,228.779
2004,11-May,BON,outflow,kcfs,Outflow,248.888
2004,12-May,BON,outflow,kcfs,Outflow,256.996
2004,13-May,BON,outflow,kcfs,Outflow,246.304
2004,14-May,BON,outflow,kcfs,Outflow,225.938
2004,15-May,BON,outflow,kcfs,Outflow,232.033
2004,16-May,BON,outflow,kcfs,Outflow,208.279
2004,17-May,BON,outflow,kcfs,Outflow,240.708
2004,18-May,BON,outflow,kcfs,Outflow,230.175
2004,19-May,BON,outflow,kcfs,Outflow,232.896
2004,20-May,BON,outflow,kcfs,Outflow,255.808
2004,21-May,BON,outflow,kcfs,Outflow,253.383
2004,22-May,BON,outflow,kcfs,Outflow,232.183
2004,23-May,BON,outflow,kcfs,Outflow,252.383
2004,24-May,BON,outflow,kcfs,Outflow,261.863
2004,25-May,BON,outflow,kcfs,Outflow,244.35
2004,26-May,BON,outflow,kcfs,Outflow,249.621
2004,27-May,BON,outflow,kcfs,Outflow,285.958
2004,28-May,BON,outflow,kcfs,Outflow,292.846
2004,29-May,BON,outflow,kcfs,Outflow,311.708
2004,30-May,BON,outflow,kcfs,Outflow,269.946
2004,31-May,BON,outflow,kcfs,Outflow,308.85
2004,1-Jun,BON,outflow,kcfs,Outflow,275.017
2004,20-Apr,TDA,outflow,kcfs,Outflow,178.408
2004,21-Apr,TDA,outflow,kcfs,Outflow,209.375
2004,22-Apr,TDA,outflow,kcfs,Outflow,169.971
2004,23-Apr,TDA,outflow,kcfs,Outflow,169.217
2004,24-Apr,TDA,outflow,kcfs,Outflow,160.425
2004,25-Apr,TDA,outflow,kcfs,Outflow,162.621
2004,26-Apr,TDA,outflow,kcfs,Outflow,151.842
2004,27-Apr,TDA,outflow,kcfs,Outflow,132.208
2004,28-Apr,TDA,outflow,kcfs,Outflow,196.542
2004,29-Apr,TDA,outflow,kcfs,Outflow,169.017
2004,30-Apr,TDA,outflow,kcfs,Outflow,167.733
2004,1-May,TDA,outflow,kcfs,Outflow,174.729
2004,2-May,TDA,outflow,kcfs,Outflow,159.354
2004,3-May,TDA,outflow,kcfs,Outflow,167.892
2004,4-May,TDA,outflow,kcfs,Outflow,201
2004,5-May,TDA,outflow,kcfs,Outflow,218.042
2004,6-May,TDA,outflow,kcfs,Outflow,221.283
2004,7-May,TDA,outflow,kcfs,Outflow,212.333
2004,8-May,TDA,outflow,kcfs,Outflow,207.813
2004,9-May,TDA,outflow,kcfs,Outflow,201.35
2004,10-May,TDA,outflow,kcfs,Outflow,204.858
2004,11-May,TDA,outflow,kcfs,Outflow,225.338
2004,12-May,TDA,outflow,kcfs,Outflow,228.933
2004,13-May,TDA,outflow,kcfs,Outflow,214.375
2004,14-May,TDA,outflow,kcfs,Outflow,201.888
2004,15-May,TDA,outflow,kcfs,Outflow,197.296
